cliente_id,region,plan,canal_atencion,tipo_cliente,satisfaccion,meses_activo
41853,Antofagasta,Empresarial,App,Empresarial,8.3,28
41854,Atacama,Empresarial,Web,Residencial,10,18
41855,Atacama,Básico,App,Residencial,8.7,6
41856,O_Higgins,Básico,Telefónico,Residencial,6.7,46
41857,Maule,Básico,Telefónico,Empresarial,7.8,58
41858,Los Lagos,Premium,App,Residencial,9.4,73
41859,Coquimbo,Estándar,Sucursal,Residencial,9.1,12
41860,Metropolitana,Básico,Web,Empresarial,9.1,7
41861,Atacama,Básico,Telefónico,Residencial,7.1,80
41862,Araucanía,Premium,Telefónico,Residencial,5.5,10
41863,Coquimbo,Estándar,Telefónico,Residencial,5.6,29
41864,Biobío,Premium,App,Residencial,5.3,32
41865,Biobío,Básico,Web,Empresarial,9.7,24
41866,Coquimbo,Estándar,Web,Residencial,8.2,69
41867,Valparaíso,Básico,Web,Empresarial,5.9,40
41868,Atacama,Estándar,Telefónico,Residencial,6.1,9
41869,Araucanía,Estándar,App,Residencial,8.7,41
41870,Metropolitana,Estándar,App,Pyme,8.9,4
41871,Valparaíso,Premium,Sucursal,Residencial,8.0,2
41872,Los Lagos,Premium,App,Residencial,10,48
41873,O_Higgins,Premium,Telefónico,Residencial,5.2,18
41874,Antofagasta,Premium,App,Empresarial,4.1,43
41875,O_Higgins,Básico,Telefónico,Residencial,7.4,67
41876,Valparaíso,Básico,Sucursal,Pyme,3.0,64
41877,Coquimbo,Premium,Telefónico,Residencial,4.0,62
41878,Maule,Estándar,Sucursal,Empresarial,3.4,57
41879,O_Higgins,Básico,Sucursal,Empresarial,4.7,56
41880,Maule,Premium,Sucursal,Residencial,9.9,74
41881,O_Higgins,Estándar,App,Empresarial,4.7,56
41882,Antofagasta,Estándar,Telefónico,Residencial,9.7,20
41883,Valparaíso,Básico,App,Residencial,3.9,68
41884,Antofagasta,Básico,App,Residencial,7.8,10
41885,Metropolitana,Estándar,Sucursal,Residencial,7.3,28
41886,Metropolitana,Estándar,Telefónico,Empresarial,9.6,46
41887,Maule,Premium,Telefónico,Residencial,9.0,68
41888,O_Higgins,Básico,Sucursal,Residencial,7.8,26
41889,Biobío,Básico,Telefónico,Residencial,10,19
41890,Antofagasta,Básico,App,Residencial,7.0,6
41891,Valparaíso,Empresarial,Telefónico,Empresarial,9.7,60
41892,Atacama,Básico,Web,Residencial,8.5,19
41893,Atacama,Estándar,Web,Residencial,7.8,14
41894,O_Higgins,Premium,Web,Residencial,5.1,53
41895,Araucanía,Premium,Telefónico,Residencial,10,45
41896,O_Higgins,Estándar,Telefónico,Residencial,8.9,70
41897,Atacama,Básico,Sucursal,Residencial,6.7,38
41898,Antofagasta,Premium,Sucursal,Residencial,7.6,41
41899,Maule,Premium,Sucursal,Empresarial,10,43
41900,Maule,Estándar,Telefónico,Residencial,7.4,54
41901,Araucanía,Premium,Sucursal,Residencial,9.0,16
41902,Maule,Básico,App,Residencial,7.7,3
41903,Metropolitana,Básico,App,Empresarial,10,59
41904,Atacama,Básico,App,Residencial,9.1,77
41905,Valparaíso,Empresarial,Telefónico,Empresarial,7.6,18
41906,Biobío,Premium,App,Residencial,8.7,14
41907,Araucanía,Básico,App,Empresarial,8.8,81
41908,Valparaíso,Estándar,Telefónico,Empresarial,6.1,12
41909,Atacama,Estándar,Web,Residencial,8.0,32
41910,Maule,Estándar,Sucursal,Empresarial,8.8,61
41911,Los Lagos,Básico,Web,Empresarial,4.6,16
41912,Antofagasta,Estándar,Telefónico,Pyme,6.7,26
41913,Antofagasta,Básico,Sucursal,Residencial,3.7,50
41914,Coquimbo,Premium,Sucursal,Residencial,6.1,75
41915,Coquimbo,Básico,App,Residencial,10,44
41916,Antofagasta,Premium,Web,Residencial,10,22
41917,Araucanía,Empresarial,Sucursal,Residencial,10,61
41918,Maule,Premium,Web,Residencial,6.2,58
41919,Metropolitana,Básico,Sucursal,Pyme,7.5,29
41920,Coquimbo,Básico,Telefónico,Empresarial,6.0,17
41921,Antofagasta,Básico,Web,Residencial,7.2,49
41922,Coquimbo,Básico,Telefónico,Residencial,9.1,25
41923,Maule,Empresarial,App,Pyme,2.9,84
41924,Atacama,Estándar,App,Residencial,6.9,54
41925,Los Lagos,Básico,Telefónico,Pyme,8.5,9
41926,Biobío,Estándar,Telefónico,Residencial,6.7,57
41927,Antofagasta,Básico,Web,Residencial,9.8,28
41928,Metropolitana,Empresarial,Web,Residencial,8.3,14
41929,Atacama,Estándar,Web,Residencial,5.6,80
41930,Atacama,Básico,Telefónico,Residencial,10.0,8
41931,Antofagasta,Empresarial,Sucursal,Pyme,8.3,83
41932,Araucanía,Básico,Sucursal,Empresarial,8.3,65
41933,Biobío,Estándar,Sucursal,Residencial,6.5,8
41934,Araucanía,Estándar,App,Pyme,7.1,6
41935,Metropolitana,Básico,Sucursal,Residencial,5.0,50
41936,Coquimbo,Empresarial,Sucursal,Residencial,8.6,59
41937,Valparaíso,Estándar,Web,Residencial,6.6,44
41938,Maule,Básico,App,Residencial,6.2,56
41939,O_Higgins,Básico,App,Pyme,5.2,37
41940,Araucanía,Estándar,Sucursal,Residencial,5.6,53
41941,Araucanía,Básico,Sucursal,Residencial,4.8,17
41942,Araucanía,Premium,Sucursal,Residencial,6.3,43
41943,Maule,Empresarial,Web,Empresarial,9.6,27
41944,Atacama,Básico,App,Residencial,8.0,80
41945,Araucanía,Básico,Telefónico,Pyme,7.0,13
41946,Los Lagos,Estándar,Telefónico,Residencial,9.0,48
41947,Biobío,Estándar,Telefónico,Residencial,8.0,4
41948,Biobío,Básico,Web,Residencial,5.9,81
41949,Araucanía,Empresarial,Web,Empresarial,7.9,37
41950,Maule,Básico,Telefónico,Residencial,6.9,52
41951,Metropolitana,Premium,Sucursal,Residencial,6.8,27
41952,Atacama,Premium,Telefónico,Residencial,6.1,60
41953,Araucanía,Básico,Telefónico,Residencial,8.0,19
41954,Biobío,Premium,Web,Pyme,6.4,42
41955,Biobío,Básico,Telefónico,Residencial,7.7,50
41956,Atacama,Premium,Sucursal,Residencial,6.4,14
41957,Valparaíso,Premium,App,Empresarial,7.4,25
41958,Los Lagos,Estándar,Telefónico,Residencial,9.4,23
41959,Antofagasta,Estándar,Web,Pyme,9.9,34
41960,Valparaíso,Premium,App,Empresarial,8.1,63
41961,Atacama,Estándar,App,Residencial,10,24
41962,Los Lagos,Básico,App,Residencial,3.0,1
41963,Maule,Básico,Sucursal,Empresarial,8.1,66
41964,Los Lagos,Estándar,Sucursal,Pyme,5.7,64
41965,Antofagasta,Básico,Web,Residencial,6.5,59
41966,Araucanía,Estándar,Sucursal,Residencial,7.0,60
41967,Valparaíso,Estándar,Sucursal,Empresarial,5.8,4
41968,Araucanía,Básico,Web,Empresarial,8.6,54
41969,Araucanía,Premium,Telefónico,Residencial,9.4,11
41970,Maule,Empresarial,Web,Pyme,2.7,71
41971,Valparaíso,Premium,Web,Pyme,8.9,68
41972,Metropolitana,Básico,App,Residencial,6.2,67
41973,O_Higgins,Premium,Web,Empresarial,3.4,70
41974,Biobío,Estándar,Sucursal,Residencial,5.8,18
41975,Coquimbo,Empresarial,Sucursal,Residencial,9.5,54
41976,Metropolitana,Estándar,Sucursal,Empresarial,7.5,27
41977,Antofagasta,Básico,Telefónico,Residencial,8.8,26
41978,Maule,Básico,Web,Empresarial,5.6,42
41979,Araucanía,Estándar,App,Residencial,6.4,23
41980,O_Higgins,Estándar,Web,Empresarial,5.1,35
41981,Coquimbo,Básico,Telefónico,Residencial,3.8,64
41982,Araucanía,Premium,Telefónico,Residencial,9.2,82
41983,Araucanía,Estándar,Web,Residencial,5.0,69
41984,Los Lagos,Básico,App,Residencial,5.4,33
41985,Los Lagos,Básico,Telefónico,Residencial,8.7,56
41986,Atacama,Estándar,Web,Residencial,4.9,24
41987,Metropolitana,Estándar,Web,Empresarial,7.0,17
41988,O_Higgins,Estándar,Telefónico,Pyme,5.0,59
41989,O_Higgins,Básico,Telefónico,Empresarial,9.0,17
41990,O_Higgins,Estándar,Sucursal,Residencial,9.8,74
41991,Antofagasta,Básico,Sucursal,Residencial,6.5,42
41992,Metropolitana,Premium,Sucursal,Residencial,9.5,75
41993,Maule,Estándar,Web,Residencial,9.3,36
41994,Los Lagos,Básico,Telefónico,Pyme,9.6,45
41995,Maule,Básico,App,Residencial,7.9,34
41996,O_Higgins,Empresarial,Web,Residencial,6.6,80
41997,Maule,Premium,Telefónico,Residencial,6.7,37
41998,Atacama,Premium,App,Residencial,4.4,75
41999,Metropolitana,Básico,Web,Residencial,8.1,76
42000,Valparaíso,Básico,Telefónico,Residencial,8.6,78
42001,Biobío,Estándar,Telefónico,Pyme,5.2,25
42002,Atacama,Estándar,Telefónico,Pyme,4.9,32
42003,Antofagasta,Básico,Telefónico,Residencial,10,14
42004,O_Higgins,Estándar,Sucursal,Empresarial,8.6,36
42005,O_Higgins,Básico,Web,Empresarial,3.9,55
42006,Coquimbo,Premium,Web,Residencial,3.0,65
42007,Araucanía,Premium,Web,Empresarial,8.6,41
42008,Atacama,Premium,Web,Pyme,6.5,12
42009,Biobío,Básico,Sucursal,Pyme,4.8,31
42010,Araucanía,Básico,Web,Residencial,10,54
42011,Atacama,Básico,Sucursal,Empresarial,9.3,27
42012,Atacama,Básico,Telefónico,Empresarial,6.3,59
42013,O_Higgins,Premium,Web,Residencial,7.3,24
42014,Coquimbo,Premium,Sucursal,Residencial,9.8,42
42015,Atacama,Básico,Sucursal,Residencial,8.3,43
42016,Valparaíso,Básico,Telefónico,Empresarial,3.6,25
42017,Valparaíso,Estándar,Web,Empresarial,7.5,21
42018,Metropolitana,Básico,Telefónico,Pyme,5.0,57
42019,Maule,Básico,Telefónico,Residencial,6.4,68
42020,Biobío,Premium,App,Empresarial,8.7,29
42021,Araucanía,Estándar,Web,Residencial,7.5,11
42022,Maule,Estándar,Telefónico,Residencial,8.6,17
42023,Metropolitana,Estándar,Web,Residencial,5.1,43
42024,Biobío,Básico,Sucursal,Residencial,9.2,60
42025,Atacama,Básico,Web,Pyme,9.0,39
42026,Antofagasta,Empresarial,Sucursal,Empresarial,7.4,59
42027,Antofagasta,Premium,Sucursal,Residencial,9.6,54
42028,Antofagasta,Estándar,Telefónico,Residencial,5.1,78
42029,Maule,Estándar,Telefónico,Residencial,6.7,23
42030,Maule,Estándar,App,Residencial,10,5
42031,Metropolitana,Premium,App,Residencial,8.1,51
42032,Maule,Estándar,Sucursal,Residencial,1.9,8
42033,Maule,Empresarial,Sucursal,Pyme,6.9,81
42034,Valparaíso,Premium,Sucursal,Residencial,7.2,78
42035,Antofagasta,Básico,Sucursal,Residencial,9.3,6
42036,Antofagasta,Básico,Sucursal,Pyme,8.3,28
42037,O_Higgins,Básico,App,Pyme,9.0,55
42038,Metropolitana,Premium,App,Empresarial,5.3,70
42039,Antofagasta,Básico,Telefónico,Pyme,3.3,79
42040,O_Higgins,Básico,App,Residencial,9.5,63
42041,Valparaíso,Básico,Web,Residencial,7.6,22
42042,O_Higgins,Premium,Telefónico,Residencial,4.8,39
42043,O_Higgins,Estándar,Web,Residencial,8.9,23
42044,Los Lagos,Básico,Telefónico,Pyme,8.5,12
42045,Metropolitana,Estándar,Telefónico,Empresarial,5.6,13
42046,Maule,Estándar,Sucursal,Empresarial,7.0,42
42047,Coquimbo,Premium,Telefónico,Residencial,5.4,67
42048,Biobío,Básico,Sucursal,Residencial,8.3,37
42049,Atacama,Estándar,Web,Pyme,6.2,23
42050,Valparaíso,Estándar,App,Residencial,10,60
42051,Biobío,Premium,Sucursal,Residencial,7.7,9
42052,Araucanía,Premium,App,Residencial,4.9,37
42053,Antofagasta,Estándar,App,Residencial,8.9,12
42054,Metropolitana,Básico,Sucursal,Residencial,9.7,6
42055,Maule,Básico,App,Residencial,6.2,27
42056,Atacama,Empresarial,Telefónico,Residencial,10,66
42057,O_Higgins,Premium,Telefónico,Empresarial,10,59
42058,Coquimbo,Premium,Telefónico,Residencial,5.8,16
42059,Coquimbo,Estándar,Sucursal,Residencial,5.2,31
42060,Coquimbo,Premium,App,Residencial,7.4,34
42061,Atacama,Estándar,Sucursal,Residencial,9.3,47
42062,Biobío,Estándar,App,Residencial,7.6,81
42063,Biobío,Premium,App,Residencial,7.2,19
42064,Coquimbo,Básico,Sucursal,Residencial,6.7,11
42065,Valparaíso,Básico,Telefónico,Residencial,8.1,52
42066,Antofagasta,Premium,Telefónico,Empresarial,5.3,82
42067,Atacama,Premium,Sucursal,Empresarial,9.7,83
42068,Valparaíso,Premium,Web,Pyme,8.2,82
42069,Maule,Empresarial,Sucursal,Residencial,9.4,27
42070,Araucanía,Estándar,Web,Residencial,8.1,17
42071,O_Higgins,Básico,App,Residencial,5.1,18
42072,Metropolitana,Estándar,App,Empresarial,7.6,3
42073,Los Lagos,Premium,Web,Empresarial,7.9,16
42074,Antofagasta,Básico,Web,Pyme,10,78
42075,Metropolitana,Premium,Telefónico,Residencial,4.0,80
42076,Los Lagos,Premium,App,Empresarial,5.2,9
42077,Araucanía,Premium,Telefónico,Residencial,10,5
42078,Los Lagos,Básico,Web,Residencial,8.2,24
42079,O_Higgins,Estándar,Telefónico,Residencial,6.8,24
42080,Coquimbo,Premium,Web,Empresarial,7.5,38
42081,Coquimbo,Básico,Web,Residencial,6.3,6
42082,O_Higgins,Básico,Web,Empresarial,10,28
42083,Maule,Estándar,App,Residencial,6.9,81
42084,Araucanía,Básico,Sucursal,Residencial,6.4,48
42085,Antofagasta,Estándar,App,Residencial,5.1,7
42086,Maule,Premium,App,Empresarial,8.5,9
42087,O_Higgins,Empresarial,App,Residencial,5.9,26
42088,Maule,Premium,App,Pyme,7.2,60
42089,Maule,Estándar,Web,Residencial,5.1,11
42090,Maule,Básico,Web,Residencial,3.9,77
42091,Atacama,Premium,App,Residencial,3.7,64
42092,Atacama,Básico,Sucursal,Empresarial,8.4,80
42093,Atacama,Estándar,Web,Residencial,7.8,67
42094,O_Higgins,Premium,Web,Residencial,5.9,2
42095,Araucanía,Estándar,Web,Pyme,9.8,13
42096,Los Lagos,Estándar,App,Residencial,6.8,73
42097,Araucanía,Básico,Sucursal,Empresarial,8.8,51
42098,Maule,Básico,Sucursal,Empresarial,6.9,15
42099,Atacama,Básico,Web,Pyme,5.2,15
42100,Atacama,Estándar,Telefónico,Residencial,9.3,47
42101,Metropolitana,Básico,Web,Residencial,4.1,10
42102,Los Lagos,Básico,Web,Pyme,8.5,36
42103,Los Lagos,Premium,App,Residencial,8.5,50
42104,Los Lagos,Básico,Telefónico,Residencial,4.6,40
42105,Biobío,Empresarial,Telefónico,Empresarial,7.1,39
42106,Metropolitana,Básico,Web,Residencial,3.4,45
42107,Biobío,Premium,Sucursal,Residencial,9.9,68
42108,O_Higgins,Básico,App,Pyme,6.8,35
42109,Maule,Básico,Telefónico,Residencial,9.9,69
42110,Araucanía,Premium,Web,Empresarial,7.4,55
42111,Atacama,Básico,Sucursal,Residencial,9.6,14
42112,Antofagasta,Básico,App,Empresarial,6.2,14
42113,Maule,Estándar,Web,Residencial,6.8,54
42114,Los Lagos,Premium,Telefónico,Residencial,8.1,15
42115,Los Lagos,Estándar,Sucursal,Pyme,4.0,79
42116,Antofagasta,Premium,Sucursal,Residencial,5.3,8
42117,Valparaíso,Básico,Telefónico,Residencial,9.8,2
42118,Atacama,Básico,Telefónico,Pyme,6.6,65
42119,Maule,Básico,Web,Residencial,4.9,11
42120,O_Higgins,Básico,Web,Empresarial,4.4,77
42121,Maule,Estándar,Sucursal,Pyme,6.0,53
42122,Los Lagos,Empresarial,Telefónico,Empresarial,6.0,44
42123,Coquimbo,Estándar,Telefónico,Empresarial,7.7,66
42124,Maule,Básico,Web,Residencial,8.5,36
42125,Maule,Estándar,App,Empresarial,2.9,79
42126,O_Higgins,Básico,App,Residencial,3.8,38
42127,Araucanía,Básico,Sucursal,Pyme,8.8,59
42128,Antofagasta,Premium,Web,Empresarial,5.9,78
42129,Atacama,Estándar,Sucursal,Empresarial,5.0,54
42130,Valparaíso,Estándar,App,Empresarial,6.5,6
42131,Biobío,Premium,Sucursal,Residencial,9.1,13
42132,Antofagasta,Básico,Sucursal,Residencial,7.7,41
42133,O_Higgins,Estándar,Telefónico,Pyme,3.6,22
42134,Coquimbo,Básico,Telefónico,Residencial,7.6,62
42135,Araucanía,Básico,Web,Residencial,10,61
42136,Los Lagos,Básico,App,Pyme,4.1,25
42137,Coquimbo,Estándar,App,Residencial,8.6,60
42138,Metropolitana,Premium,Sucursal,Empresarial,8.8,50
42139,Metropolitana,Básico,Sucursal,Residencial,7.2,66
42140,Araucanía,Básico,Web,Empresarial,6.4,38
42141,Metropolitana,Premium,App,Empresarial,6.4,38
42142,Coquimbo,Estándar,Sucursal,Residencial,6.8,74
42143,Araucanía,Básico,Web,Residencial,9.3,69
42144,Valparaíso,Estándar,Web,Empresarial,2.7,2
42145,Los Lagos,Básico,App,Pyme,7.3,1
42146,Atacama,Básico,App,Empresarial,6.3,39
42147,Araucanía,Empresarial,Web,Empresarial,9.4,70
42148,O_Higgins,Estándar,Web,Residencial,5.1,11
42149,Biobío,Empresarial,Sucursal,Residencial,8.2,72
42150,Coquimbo,Básico,Telefónico,Empresarial,6.0,47
42151,Araucanía,Básico,Sucursal,Residencial,8.6,76
42152,Araucanía,Estándar,Telefónico,Residencial,1.8,8
42153,Biobío,Básico,App,Empresarial,6.9,4
42154,Antofagasta,Básico,App,Pyme,7.8,15
42155,Maule,Estándar,Web,Residencial,7.0,22
42156,Los Lagos,Empresarial,Web,Empresarial,6.2,76
42157,Coquimbo,Básico,App,Empresarial,10,82
42158,Coquimbo,Básico,Sucursal,Empresarial,8.0,66
42159,Antofagasta,Estándar,Web,Residencial,7.2,67
42160,Biobío,Estándar,Sucursal,Empresarial,9.0,17
42161,Maule,Empresarial,Sucursal,Residencial,8.1,61
42162,Araucanía,Estándar,Sucursal,Pyme,6.7,56
42163,Los Lagos,Básico,Sucursal,Residencial,6.4,64
42164,Coquimbo,Estándar,Sucursal,Empresarial,5.8,12
42165,Biobío,Empresarial,Telefónico,Pyme,8.9,7
42166,O_Higgins,Básico,Web,Residencial,8.8,18
42167,Valparaíso,Estándar,App,Residencial,6.7,41
42168,Los Lagos,Estándar,Telefónico,Residencial,9.0,42
42169,Atacama,Estándar,App,Empresarial,6.8,62
42170,Araucanía,Estándar,Web,Residencial,6.9,56
42171,Metropolitana,Premium,Telefónico,Residencial,7.4,83
42172,Biobío,Empresarial,Sucursal,Residencial,7.5,55
42173,Metropolitana,Básico,Web,Residencial,8.1,69
42174,Atacama,Estándar,Telefónico,Pyme,6.9,68
42175,Metropolitana,Estándar,Sucursal,Pyme,6.8,79
42176,Araucanía,Básico,Telefónico,Pyme,7.0,52
42177,Valparaíso,Básico,Telefónico,Empresarial,9.8,11
42178,O_Higgins,Básico,Web,Residencial,10,69
42179,O_Higgins,Estándar,Telefónico,Empresarial,6.7,43
42180,Valparaíso,Empresarial,App,Residencial,6.5,50
42181,Araucanía,Estándar,Sucursal,Pyme,9.2,66
42182,Los Lagos,Básico,Web,Empresarial,6.0,17
42183,Valparaíso,Básico,Web,Pyme,8.8,3
42184,O_Higgins,Premium,Sucursal,Residencial,2.0,3
42185,O_Higgins,Premium,App,Pyme,2.0,4
42186,Antofagasta,Básico,Web,Pyme,7.9,1
42187,O_Higgins,Básico,App,Residencial,10,10
42188,Maule,Estándar,Web,Residencial,6.0,17
42189,Valparaíso,Estándar,App,Residencial,8.2,14
42190,Maule,Estándar,App,Pyme,7.9,80
42191,Atacama,Básico,Web,Residencial,1.3,55
42192,O_Higgins,Premium,Sucursal,Residencial,6.4,53
42193,Araucanía,Estándar,App,Residencial,5.5,30
42194,Antofagasta,Premium,Sucursal,Residencial,9.9,48
42195,Antofagasta,Estándar,Sucursal,Pyme,8.2,45
42196,O_Higgins,Básico,Telefónico,Empresarial,2.6,58
42197,Biobío,Estándar,Telefónico,Residencial,8.0,68
42198,Los Lagos,Estándar,Telefónico,Empresarial,6.2,72
42199,Antofagasta,Estándar,Sucursal,Residencial,5.6,2
42200,Atacama,Estándar,Telefónico,Empresarial,7.5,54
42201,Metropolitana,Estándar,Telefónico,Residencial,6.0,25
42202,Valparaíso,Empresarial,Telefónico,Residencial,4.8,34
42203,Metropolitana,Básico,Telefónico,Empresarial,6.5,15
42204,Araucanía,Estándar,Telefónico,Residencial,6.9,45
42205,Maule,Básico,App,Residencial,6.1,24
42206,Los Lagos,Estándar,Sucursal,Residencial,6.4,84
42207,Los Lagos,Estándar,Telefónico,Residencial,9.0,24
42208,Antofagasta,Básico,App,Residencial,8.2,53
42209,Araucanía,Estándar,Web,Residencial,9.0,59
42210,Maule,Premium,Web,Empresarial,9.9,70
42211,O_Higgins,Básico,App,Residencial,4.4,72
42212,Metropolitana,Básico,App,Empresarial,5.3,81
42213,Atacama,Básico,Telefónico,Residencial,8.7,53
42214,O_Higgins,Estándar,Telefónico,Pyme,7.4,30
42215,Antofagasta,Premium,App,Residencial,7.8,45
42216,Los Lagos,Básico,Telefónico,Empresarial,9.0,3
42217,Antofagasta,Básico,Web,Residencial,5.6,60
42218,Maule,Básico,Web,Residencial,8.4,21
42219,O_Higgins,Estándar,Sucursal,Empresarial,10,34
42220,O_Higgins,Básico,Sucursal,Pyme,8.7,2
42221,Coquimbo,Premium,Telefónico,Residencial,5.2,9
42222,Maule,Estándar,Web,Pyme,8.4,41
42223,Los Lagos,Empresarial,Sucursal,Residencial,9.0,6
42224,O_Higgins,Básico,Web,Residencial,5.9,58
42225,Antofagasta,Empresarial,Web,Residencial,8.2,3
42226,O_Higgins,Estándar,Telefónico,Empresarial,6.7,29
42227,Maule,Estándar,Sucursal,Residencial,8.6,63
42228,Maule,Estándar,Sucursal,Residencial,7.4,9
42229,Biobío,Básico,Telefónico,Residencial,8.3,29
42230,Metropolitana,Estándar,App,Residencial,9.0,80
42231,Coquimbo,Premium,Telefónico,Pyme,4.8,79
42232,Atacama,Básico,Sucursal,Residencial,4.5,83
42233,Valparaíso,Básico,App,Empresarial,10,9
42234,Araucanía,Básico,Sucursal,Residencial,7.4,60
42235,Antofagasta,Básico,Web,Empresarial,4.9,51
42236,Metropolitana,Básico,Telefónico,Empresarial,5.4,13
42237,Los Lagos,Premium,Sucursal,Residencial,10,33
42238,Valparaíso,Básico,App,Residencial,6.8,79
42239,Valparaíso,Básico,Sucursal,Residencial,7.4,56
42240,O_Higgins,Premium,Telefónico,Residencial,8.1,76
42241,Antofagasta,Estándar,Telefónico,Pyme,6.6,1
42242,O_Higgins,Básico,Sucursal,Pyme,7.9,52
42243,Antofagasta,Estándar,Web,Residencial,8.1,1
42244,Biobío,Básico,Sucursal,Empresarial,8.2,59
42245,Los Lagos,Básico,Telefónico,Empresarial,6.9,47
42246,Valparaíso,Empresarial,Web,Residencial,4.7,36
42247,Atacama,Premium,App,Empresarial,9.5,52
42248,Maule,Básico,Web,Residencial,3.9,40
42249,Antofagasta,Estándar,App,Empresarial,6.6,26
42250,Los Lagos,Básico,App,Empresarial,10,25
42251,Antofagasta,Básico,Telefónico,Empresarial,5.5,24
42252,Los Lagos,Básico,Web,Residencial,5.7,73
42253,Metropolitana,Premium,App,Empresarial,6.0,24
42254,Biobío,Premium,Web,Pyme,4.4,38
42255,Coquimbo,Básico,Sucursal,Empresarial,10,62
42256,Araucanía,Básico,Sucursal,Pyme,7.2,3
42257,Atacama,Premium,Sucursal,Empresarial,6.8,11
42258,Los Lagos,Estándar,Telefónico,Residencial,9.5,17
42259,Los Lagos,Empresarial,App,Pyme,8.9,48
42260,O_Higgins,Empresarial,Web,Pyme,7.6,30
42261,Metropolitana,Básico,Sucursal,Residencial,8.3,42
42262,Atacama,Básico,App,Residencial,5.6,22
42263,Coquimbo,Estándar,Sucursal,Residencial,7.0,15
42264,Coquimbo,Estándar,Web,Residencial,9.3,50
42265,Araucanía,Básico,Web,Residencial,8.3,1
42266,Valparaíso,Básico,Web,Residencial,6.8,35
42267,Valparaíso,Premium,App,Residencial,9.1,34
42268,Valparaíso,Estándar,Web,Empresarial,9.2,28
42269,Antofagasta,Básico,Sucursal,Residencial,7.2,14
42270,Valparaíso,Básico,Sucursal,Residencial,5.0,28
42271,Maule,Básico,Sucursal,Residencial,5.7,67
42272,Biobío,Básico,App,Empresarial,9.8,2
42273,Atacama,Estándar,Web,Residencial,7.8,12
42274,Araucanía,Empresarial,Sucursal,Residencial,8.8,34
