id_estudiante,sede,region,modalidad,jornada,programa,anio_cursado
EST041881,LOS02,Los Lagos,Presencial,Diurno,Electricidad,4
EST041882,LOS02,Los Lagos,Presencial,Diurno,Administración,4
EST041883,LOS02,Los Lagos,Presencial,Diurno,Informática,4
EST041884,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST041885,LOS02,Los Lagos,A distancia,Diurno,Enfermería,3
EST041886,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,2
EST041887,LOS02,Los Lagos,Presencial,Diurno,Administración,2
EST041888,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST041889,LOS02,Los Lagos,A distancia,Diurno,Marketing Digital,4
EST041890,LOS02,Los Lagos,A distancia,Diurno,Electricidad,1
EST041891,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,4
EST041892,LOS02,Los Lagos,Presencial,Vespertino,Logística,3
EST041893,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,3
EST041894,LOS02,Los Lagos,Presencial,Vespertino,Informática,3
EST041895,LOS02,Los Lagos,Presencial,Vespertino,Logística,3
EST041896,LOS02,Los Lagos,A distancia,Vespertino,Marketing Digital,1
EST041897,LOS02,Los Lagos,A distancia,Diurno,Marketing Digital,3
EST041898,LOS02,Los Lagos,A distancia,Vespertino,Informática,4
EST041899,LOS02,Los Lagos,A distancia,Vespertino,Mecánica Automotriz,3
EST041900,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,2
EST041901,LOS02,Los Lagos,A distancia,Vespertino,Marketing Digital,1
EST041902,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,2
EST041903,LOS02,Los Lagos,A distancia,Diurno,Electricidad,4
EST041904,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,4
EST041905,LOS02,Los Lagos,Presencial,Diurno,Logística,3
EST041906,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,4
EST041907,LOS02,Los Lagos,Presencial,Vespertino,Informática,2
EST041908,LOS02,Los Lagos,Presencial,Vespertino,Contabilidad,1
EST041909,LOS02,Los Lagos,A distancia,Vespertino,Marketing Digital,3
EST041910,LOS02,Los Lagos,Presencial,Diurno,Logística,4
EST041911,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,4
EST041912,LOS02,Los Lagos,Presencial,Vespertino,Informática,3
EST041913,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,1
EST041914,LOS02,Los Lagos,Presencial,Vespertino,Logística,2
EST041915,LOS02,Los Lagos,Presencial,Vespertino,Informática,1
EST041916,LOS02,Los Lagos,A distancia,Vespertino,Informática,4
EST041917,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,3
EST041918,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,2
EST041919,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,2
EST041920,LOS02,Los Lagos,A distancia,Vespertino,Diseño Gráfico,2
EST041921,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,3
EST041922,LOS02,Los Lagos,A distancia,Vespertino,Logística,2
EST041923,LOS02,Los Lagos,A distancia,Vespertino,Administración,1
EST041924,LOS02,Los Lagos,Presencial,Diurno,Logística,1
EST041925,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,1
EST041926,LOS02,Los Lagos,Presencial,Diurno,Electricidad,1
EST041927,LOS02,Los Lagos,Presencial,Vespertino,Administración,4
EST041928,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,1
EST041929,LOS02,Los Lagos,A distancia,Vespertino,Electricidad,3
EST041930,LOS02,Los Lagos,Presencial,Diurno,Contabilidad,2
EST041931,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,1
EST041932,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,3
EST041933,LOS02,Los Lagos,Presencial,Diurno,Logística,2
EST041934,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,2
EST041935,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,3
EST041936,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST041937,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,1
EST041938,LOS02,Los Lagos,Presencial,Diurno,Logística,2
EST041939,LOS02,Los Lagos,A distancia,Diurno,Informática,4
EST041940,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,3
EST041941,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,3
EST041942,LOS02,Los Lagos,A distancia,Vespertino,Administración,3
EST041943,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,4
EST041944,LOS02,Los Lagos,Presencial,Diurno,Electricidad,3
EST041945,LOS02,Los Lagos,Presencial,Vespertino,Logística,3
EST041946,LOS02,Los Lagos,Presencial,Diurno,Electricidad,3
EST041947,LOS02,Los Lagos,Presencial,Vespertino,Administración,4
EST041948,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,1
EST041949,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,4
EST041950,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,2
EST041951,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,2
EST041952,LOS02,Los Lagos,A distancia,Vespertino,Electricidad,1
EST041953,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,2
EST041954,LOS02,Los Lagos,Presencial,Diurno,Administración,2
EST041955,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST041956,LOS02,Los Lagos,A distancia,Vespertino,Diseño Gráfico,4
EST041957,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,3
EST041958,LOS02,Los Lagos,A distancia,Diurno,Enfermería,4
EST041959,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,3
EST041960,LOS02,Los Lagos,A distancia,Vespertino,Logística,3
EST041961,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,4
EST041962,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,1
EST041963,LOS02,Los Lagos,Presencial,Diurno,Contabilidad,2
EST041964,LOS02,Los Lagos,Presencial,Diurno,Enfermería,2
EST041965,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,4
EST041966,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,3
EST041967,LOS02,Los Lagos,Presencial,Diurno,Contabilidad,2
EST041968,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,2
EST041969,LOS02,Los Lagos,Presencial,Diurno,Enfermería,2
EST041970,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,4
EST041971,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,4
EST041972,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,1
EST041973,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,4
EST041974,LOS02,Los Lagos,A distancia,Diurno,Administración,3
EST041975,LOS02,Los Lagos,Presencial,Diurno,Contabilidad,4
EST041976,LOS02,Los Lagos,A distancia,Diurno,Enfermería,1
EST041977,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,2
EST041978,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,3
EST041979,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,4
EST041980,LOS02,Los Lagos,A distancia,Vespertino,Contabilidad,1
EST041981,LOS02,Los Lagos,A distancia,Diurno,Logística,4
EST041982,LOS02,Los Lagos,A distancia,Diurno,Enfermería,4
EST041983,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,3
EST041984,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,3
EST041985,LOS02,Los Lagos,A distancia,Vespertino,Electricidad,4
EST041986,LOS02,Los Lagos,A distancia,Vespertino,Mecánica Automotriz,1
EST041987,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,1
EST041988,LOS02,Los Lagos,A distancia,Vespertino,Administración,2
EST041989,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,3
EST041990,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,4
EST041991,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,1
EST041992,LOS02,Los Lagos,Presencial,Vespertino,Contabilidad,3
EST041993,LOS02,Los Lagos,Presencial,Diurno,Enfermería,4
EST041994,LOS02,Los Lagos,A distancia,Diurno,Logística,1
EST041995,LOS02,Los Lagos,Presencial,Diurno,Administración,3
EST041996,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST041997,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,4
EST041998,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,1
EST041999,LOS02,Los Lagos,A distancia,Vespertino,Gastronomía,1
EST042000,LOS02,Los Lagos,Presencial,Vespertino,Informática,2
EST042001,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,1
EST042002,LOS02,Los Lagos,Presencial,Diurno,Logística,3
EST042003,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,2
EST042004,LOS02,Los Lagos,Presencial,Vespertino,Informática,1
EST042005,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,1
EST042006,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,1
EST042007,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,1
EST042008,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,2
EST042009,LOS02,Los Lagos,A distancia,Diurno,Enfermería,4
EST042010,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,1
EST042011,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,2
EST042012,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,3
EST042013,LOS02,Los Lagos,A distancia,Vespertino,Gastronomía,1
EST042014,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,3
EST042015,LOS02,Los Lagos,A distancia,Diurno,Administración,2
EST042016,LOS02,Los Lagos,Presencial,Diurno,Informática,4
EST042017,LOS02,Los Lagos,Presencial,Diurno,Administración,2
EST042018,LOS02,Los Lagos,A distancia,Vespertino,Logística,3
EST042019,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,3
EST042020,LOS02,Los Lagos,Presencial,Diurno,Informática,4
EST042021,LOS02,Los Lagos,A distancia,Diurno,Enfermería,2
EST042022,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST042023,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,3
EST042024,LOS02,Los Lagos,Presencial,Diurno,Administración,4
EST042025,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,1
EST042026,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,3
EST042027,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST042028,LOS02,Los Lagos,Presencial,Diurno,Enfermería,2
EST042029,LOS02,Los Lagos,Presencial,Diurno,Informática,1
EST042030,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,3
EST042031,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,1
EST042032,LOS02,Los Lagos,Presencial,Diurno,Enfermería,4
EST042033,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,4
EST042034,LOS02,Los Lagos,Presencial,Diurno,Electricidad,2
EST042035,LOS02,Los Lagos,Presencial,Vespertino,Informática,2
EST042036,LOS02,Los Lagos,A distancia,Vespertino,Administración,2
EST042037,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,1
EST042038,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,1
EST042039,LOS02,Los Lagos,Presencial,Diurno,Electricidad,3
EST042040,LOS02,Los Lagos,A distancia,Vespertino,Marketing Digital,1
EST042041,LOS02,Los Lagos,A distancia,Diurno,Marketing Digital,2
EST042042,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,3
EST042043,LOS02,Los Lagos,Presencial,Vespertino,Logística,4
EST042044,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,3
EST042045,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,3
EST042046,LOS02,Los Lagos,Presencial,Diurno,Enfermería,3
EST042047,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,3
EST042048,LOS02,Los Lagos,A distancia,Vespertino,Informática,3
EST042049,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,3
EST042050,LOS02,Los Lagos,A distancia,Vespertino,Administración,2
EST042051,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,3
EST042052,LOS02,Los Lagos,Presencial,Vespertino,Administración,2
EST042053,LOS02,Los Lagos,Presencial,Diurno,Enfermería,4
EST042054,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST042055,LOS02,Los Lagos,Presencial,Diurno,Electricidad,1
EST042056,LOS02,Los Lagos,A distancia,Vespertino,Diseño Gráfico,4
EST042057,LOS02,Los Lagos,Presencial,Diurno,Informática,1
EST042058,LOS02,Los Lagos,Presencial,Vespertino,Informática,3
EST042059,LOS02,Los Lagos,A distancia,Diurno,Informática,1
EST042060,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,4
EST042061,LOS02,Los Lagos,Presencial,Diurno,Logística,2
EST042062,LOS02,Los Lagos,Presencial,Diurno,Administración,4
EST042063,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042064,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST042065,LOS02,Los Lagos,A distancia,Diurno,Logística,3
EST042066,LOS02,Los Lagos,Presencial,Diurno,Informática,1
EST042067,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,3
EST042068,LOS02,Los Lagos,A distancia,Diurno,Logística,2
EST042069,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,3
EST042070,LOS02,Los Lagos,Presencial,Diurno,Administración,1
EST042071,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,1
EST042072,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,4
EST042073,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,2
EST042074,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,3
EST042075,LOS02,Los Lagos,A distancia,Diurno,Marketing Digital,2
EST042076,LOS02,Los Lagos,A distancia,Vespertino,Gastronomía,2
EST042077,LOS02,Los Lagos,Presencial,Diurno,Administración,1
EST042078,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,3
EST042079,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,3
EST042080,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,4
EST042081,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,3
EST042082,LOS02,Los Lagos,Presencial,Diurno,Enfermería,3
EST042083,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,1
EST042084,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,3
EST042085,LOS02,Los Lagos,A distancia,Vespertino,Contabilidad,2
EST042086,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,3
EST042087,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042088,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,2
EST042089,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,2
EST042090,LOS02,Los Lagos,Presencial,Vespertino,Contabilidad,3
EST042091,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,4
EST042092,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,3
EST042093,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,4
EST042094,LOS02,Los Lagos,Presencial,Vespertino,Informática,3
EST042095,LOS02,Los Lagos,A distancia,Diurno,Logística,2
EST042096,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,4
EST042097,LOS02,Los Lagos,Presencial,Vespertino,Informática,2
EST042098,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,4
EST042099,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,2
EST042100,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,2
EST042101,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,2
EST042102,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,4
EST042103,LOS02,Los Lagos,A distancia,Vespertino,Gastronomía,4
EST042104,LOS02,Los Lagos,Presencial,Vespertino,Contabilidad,4
EST042105,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,3
EST042106,LOS02,Los Lagos,A distancia,Diurno,Mecánica Automotriz,2
EST042107,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,2
EST042108,LOS02,Los Lagos,Presencial,Diurno,Informática,3
EST042109,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST042110,LOS02,Los Lagos,Presencial,Diurno,Enfermería,2
EST042111,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,3
EST042112,LOS02,Los Lagos,Presencial,Vespertino,Administración,4
EST042113,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042114,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,3
EST042115,LOS02,Los Lagos,A distancia,Vespertino,Electricidad,1
EST042116,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST042117,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,4
EST042118,LOS02,Los Lagos,Presencial,Diurno,Enfermería,4
EST042119,LOS02,Los Lagos,A distancia,Diurno,Administración,4
EST042120,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,2
EST042121,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,2
EST042122,LOS02,Los Lagos,A distancia,Diurno,Enfermería,2
EST042123,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,1
EST042124,LOS02,Los Lagos,Presencial,Vespertino,Logística,3
EST042125,LOS02,Los Lagos,A distancia,Diurno,Administración,1
EST042126,LOS02,Los Lagos,Presencial,Diurno,Logística,4
EST042127,LOS02,Los Lagos,Presencial,Diurno,Electricidad,1
EST042128,LOS02,Los Lagos,A distancia,Diurno,Marketing Digital,3
EST042129,LOS02,Los Lagos,A distancia,Vespertino,Electricidad,3
EST042130,LOS02,Los Lagos,Presencial,Diurno,Logística,2
EST042131,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,3
EST042132,LOS02,Los Lagos,A distancia,Diurno,Administración,4
EST042133,LOS02,Los Lagos,Presencial,Diurno,Administración,4
EST042134,LOS02,Los Lagos,Presencial,Diurno,Administración,2
EST042135,LOS02,Los Lagos,A distancia,Diurno,Diseño Gráfico,1
EST042136,LOS02,Los Lagos,Presencial,Vespertino,Administración,3
EST042137,LOS02,Los Lagos,Presencial,Diurno,Electricidad,2
EST042138,LOS02,Los Lagos,Presencial,Diurno,Logística,4
EST042139,LOS02,Los Lagos,Presencial,Vespertino,Informática,3
EST042140,LOS02,Los Lagos,A distancia,Diurno,Logística,4
EST042141,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,1
EST042142,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,2
EST042143,LOS02,Los Lagos,A distancia,Vespertino,Diseño Gráfico,1
EST042144,LOS02,Los Lagos,Presencial,Diurno,Administración,3
EST042145,LOS02,Los Lagos,Presencial,Vespertino,Contabilidad,1
EST042146,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST042147,LOS02,Los Lagos,A distancia,Diurno,Electricidad,1
EST042148,LOS02,Los Lagos,A distancia,Diurno,Gastronomía,3
EST042149,LOS02,Los Lagos,A distancia,Vespertino,Contabilidad,3
EST042150,LOS02,Los Lagos,A distancia,Diurno,Electricidad,4
EST042151,LOS02,Los Lagos,Presencial,Diurno,Informática,1
EST042152,LOS02,Los Lagos,Presencial,Diurno,Administración,4
EST042153,LOS02,Los Lagos,Presencial,Diurno,Logística,3
EST042154,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,2
EST042155,LOS02,Los Lagos,Presencial,Diurno,Informática,2
EST042156,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,4
EST042157,LOS02,Los Lagos,Presencial,Vespertino,Logística,3
EST042158,LOS02,Los Lagos,Presencial,Vespertino,Informática,3
EST042159,LOS02,Los Lagos,Presencial,Diurno,Informática,3
EST042160,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST042161,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042162,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,3
EST042163,LOS02,Los Lagos,Presencial,Diurno,Gastronomía,4
EST042164,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,4
EST042165,LOS02,Los Lagos,Presencial,Diurno,Informática,4
EST042166,LOS02,Los Lagos,Presencial,Vespertino,Administración,3
EST042167,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,1
EST042168,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,1
EST042169,LOS02,Los Lagos,A distancia,Vespertino,Gastronomía,2
EST042170,LOS02,Los Lagos,A distancia,Diurno,Enfermería,1
EST042171,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST042172,LOS02,Los Lagos,Presencial,Diurno,Mecánica Automotriz,2
EST042173,LOS02,Los Lagos,Presencial,Vespertino,Informática,4
EST042174,LOS02,Los Lagos,Presencial,Diurno,Administración,3
EST042175,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,2
EST042176,LOS02,Los Lagos,A distancia,Vespertino,Marketing Digital,2
EST042177,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042178,LOS02,Los Lagos,Presencial,Vespertino,Informática,4
EST042179,LOS02,Los Lagos,Presencial,Diurno,Electricidad,3
EST042180,LOS02,Los Lagos,A distancia,Diurno,Marketing Digital,1
EST042181,LOS02,Los Lagos,Presencial,Diurno,Logística,3
EST042182,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,3
EST042183,LOS02,Los Lagos,Presencial,Diurno,Logística,3
EST042184,LOS02,Los Lagos,Presencial,Diurno,Informática,2
EST042185,LOS02,Los Lagos,Presencial,Diurno,Administración,2
EST042186,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,2
EST042187,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042188,LOS02,Los Lagos,Presencial,Diurno,Diseño Gráfico,1
EST042189,LOS02,Los Lagos,Presencial,Vespertino,Mecánica Automotriz,3
EST042190,LOS02,Los Lagos,Presencial,Diurno,Informática,2
EST042191,LOS02,Los Lagos,Presencial,Vespertino,Gastronomía,3
EST042192,LOS02,Los Lagos,Presencial,Diurno,Electricidad,4
EST042193,LOS02,Los Lagos,Presencial,Diurno,Marketing Digital,4
EST042194,LOS02,Los Lagos,A distancia,Vespertino,Contabilidad,4
EST042195,LOS02,Los Lagos,A distancia,Vespertino,Electricidad,4
EST042196,LOS02,Los Lagos,Presencial,Diurno,Enfermería,1
EST042197,LOS02,Los Lagos,Presencial,Vespertino,Electricidad,2
EST042198,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,3
EST042199,LOS02,Los Lagos,A distancia,Vespertino,Logística,3
EST042200,LOS02,Los Lagos,A distancia,Diurno,Contabilidad,4
EST042201,LOS02,Los Lagos,Presencial,Diurno,Contabilidad,1
EST042202,LOS02,Los Lagos,Presencial,Diurno,Logística,2
EST042203,LOS02,Los Lagos,Presencial,Vespertino,Informática,1
EST042204,LOS02,Los Lagos,Presencial,Vespertino,Marketing Digital,4
EST042205,LOS02,Los Lagos,Presencial,Diurno,Informática,3
EST042206,LOS02,Los Lagos,Presencial,Diurno,Enfermería,2
EST042207,LOS02,Los Lagos,A distancia,Vespertino,Informática,1
EST042208,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,1
EST042209,LOS02,Los Lagos,Presencial,Vespertino,Diseño Gráfico,3
EST042210,LOS02,Los Lagos,A distancia,Vespertino,Enfermería,4
EST042211,LOS02,Los Lagos,Presencial,Vespertino,Enfermería,4
