id_viaje,fecha,origen,destino,tipo_bus,pasajeros,precio_clp,duracion_horas
VJ-05756,2024-08-27,Iquique,Temuco,Cama,33,13700.0,13.9
VJ-05757,2024-08-27,Iquique,Puerto Montt,Cama Premium,31,28500.0,3.3
VJ-05758,2024-08-27,Iquique,Puerto Montt,Cama,35,22700.0,4.7
VJ-05759,2024-08-27,Santiago,Concepción,Cama Premium,28,22400.0,2.3
VJ-05760,2024-08-27,Concepción,Valparaíso,Cama Premium,23,28300.0,7.1
VJ-05761,2024-08-28,La Serena,Valparaíso,Cama,31,22800.0,7.2
VJ-05762,2024-08-28,Concepción,Iquique,Cama Premium,32,27900.0,8.5
VJ-05763,2024-08-28,Antofagasta,Concepción,Semi-cama,25,12600.0,4.4
VJ-05764,2024-08-28,Santiago,Concepción,Semi-cama,28,10400.0,9.8
VJ-05765,2024-08-28,Valparaíso,Iquique,Cama,33,18100.0,4.4
VJ-05766,2024-08-28,Santiago,Valparaíso,Cama,45,19900.0,3.8
VJ-05767,2024-08-28,Antofagasta,Iquique,Económico,36,9000.0,7.8
VJ-05768,2024-08-28,La Serena,Iquique,Cama Premium,29,26900.0,
VJ-05769,2024-08-28,Antofagasta,Valparaíso,Semi-cama,32,12000.0,7.0
VJ-05770,2024-08-28,Concepción,Temuco,Semi-cama,30,11900.0,5.6
VJ-05771,2024-08-28,Santiago,Temuco,Económico,33,8800.0,3.5
VJ-05772,2024-08-28,Temuco,Iquique,Semi-cama,32,12800.0,6.5
VJ-05773,2024-08-28,Santiago,Puerto Montt,Cama,45,20100.0,8.5
VJ-05774,2024-08-28,Temuco,Valparaíso,Cama Premium,31,39900.0,6.6
VJ-05775,2024-08-28,Concepción,Puerto Montt,Económico,35,8400.0,3.1
VJ-05776,2024-08-28,Antofagasta,La Serena,Cama,39,19600.0,
VJ-05777,2024-08-28,Iquique,Santiago,Cama,32,17000.0,4.9
VJ-05778,2024-08-28,Santiago,Iquique,Cama,34,22700.0,5.7
VJ-05779,2024-08-28,Iquique,Concepción,Semi-cama,28,12300.0,6.4
VJ-05780,2024-08-28,Concepción,Santiago,Semi-cama,23,10200.0,3.7
VJ-05781,2024-08-28,La Serena,Puerto Montt,Semi-cama,29,8400.0,4.8
VJ-05782,2024-08-28,Concepción,Iquique,Semi-cama,34,14900.0,12.5
VJ-05783,2024-08-28,Antofagasta,Temuco,Semi-cama,31,15900.0,6.8
VJ-05784,2024-08-28,Concepción,Antofagasta,Semi-cama,33,14700.0,
VJ-05785,2024-08-29,Concepción,Santiago,Semi-cama,31,8700.0,2.5
VJ-05786,2024-08-29,Concepción,La Serena,Semi-cama,21,12700.0,8.5
VJ-05787,2024-08-29,Puerto Montt,Antofagasta,Cama,34,21000.0,12.5
VJ-05788,2024-08-29,Valparaíso,Santiago,Semi-cama,30,10000.0,4.6
VJ-05789,2024-08-29,Puerto Montt,Antofagasta,Económico,43,8900.0,2.5
VJ-05790,2024-08-29,Temuco,Antofagasta,Semi-cama,35,12800.0,3.9
VJ-05791,2024-08-29,Santiago,Valparaíso,Cama Premium,36,30300.0,11.3
VJ-05792,2024-08-29,Temuco,Concepción,Económico,32,9000.0,6.7
VJ-05793,2024-08-29,Santiago,La Serena,Económico,30,8900.0,8.0
VJ-05794,2024-08-29,Concepción,La Serena,Económico,34,8200.0,8.2
VJ-05795,2024-08-29,Santiago,Antofagasta,Económico,35,7400.0,5.6
VJ-05796,2024-08-29,La Serena,Concepción,Económico,29,8700.0,
VJ-05797,2024-08-29,Concepción,Santiago,Semi-cama,35,,7.4
VJ-05798,2024-08-29,Concepción,Antofagasta,Semi-cama,40,15600.0,
VJ-05799,2024-08-29,Iquique,Puerto Montt,Semi-cama,45,13000.0,11.2
VJ-05800,2024-08-29,Valparaíso,Puerto Montt,Cama,33,17500.0,8.7
VJ-05801,2024-08-29,Santiago,Valparaíso,Semi-cama,30,12700.0,5.4
VJ-05802,2024-08-29,Valparaíso,Santiago,Cama Premium,33,29600.0,
VJ-05803,2024-08-29,Valparaíso,Antofagasta,Económico,34,8000.0,
VJ-05804,2024-08-29,Temuco,Valparaíso,Cama,33,17800.0,6.7
VJ-05805,2024-08-29,Santiago,Temuco,Económico,21,10600.0,3.4
VJ-05806,2024-08-29,Concepción,La Serena,Semi-cama,29,11500.0,7.7
VJ-05807,2024-08-29,La Serena,Antofagasta,Económico,32,7500.0,3.0
VJ-05808,2024-08-29,Santiago,Concepción,Económico,21,9800.0,6.0
VJ-05809,2024-08-30,Valparaíso,Puerto Montt,Semi-cama,34,14200.0,4.7
VJ-05810,2024-08-30,Santiago,Antofagasta,Semi-cama,30,11600.0,8.8
VJ-05811,2024-08-30,Valparaíso,La Serena,Cama Premium,27,25000.0,4.7
VJ-05812,2024-08-30,Santiago,Iquique,Cama,33,19000.0,6.3
VJ-05813,2024-08-30,Santiago,Iquique,Semi-cama,30,13800.0,4.4
VJ-05814,2024-08-30,Valparaíso,Temuco,Semi-cama,26,13500.0,7.7
VJ-05815,2024-08-30,Antofagasta,La Serena,Cama,34,18300.0,5.0
VJ-05816,2024-08-30,La Serena,Temuco,Semi-cama,31,14000.0,6.7
VJ-05817,2024-08-30,Santiago,Valparaíso,Económico,25,8300.0,11.0
VJ-05818,2024-08-30,Temuco,Antofagasta,Cama,26,24300.0,4.5
VJ-05819,2024-08-30,Valparaíso,Temuco,Semi-cama,31,15000.0,1.9
VJ-05820,2024-08-30,Santiago,Puerto Montt,Semi-cama,24,18900.0,9.3
VJ-05821,2024-08-30,Valparaíso,La Serena,Semi-cama,40,13400.0,5.8
VJ-05822,2024-08-30,Antofagasta,Iquique,Semi-cama,40,15800.0,10.1
VJ-05823,2024-08-30,La Serena,Puerto Montt,Económico,33,8100.0,10.0
VJ-05824,2024-08-30,Antofagasta,La Serena,Cama,33,18900.0,4.0
VJ-05825,2024-08-30,Puerto Montt,Concepción,Cama,32,20900.0,3.4
VJ-05826,2024-08-30,Antofagasta,La Serena,Económico,33,9300.0,10.9
VJ-05827,2024-08-30,Iquique,La Serena,Cama,20,18800.0,2.8
VJ-05828,2024-08-30,La Serena,Iquique,Cama,28,15600.0,14.0
VJ-05829,2024-08-30,Santiago,Temuco,Semi-cama,38,10000.0,12.1
VJ-05830,2024-08-30,Puerto Montt,Iquique,Semi-cama,27,10900.0,6.4
VJ-05831,2024-08-30,Santiago,Concepción,Económico,26,9700.0,6.7
VJ-05832,2024-08-30,Concepción,Santiago,Económico,34,8100.0,5.0
VJ-05833,2024-08-31,Iquique,Antofagasta,Cama,30,15600.0,6.6
VJ-05834,2024-08-31,Antofagasta,La Serena,Semi-cama,20,14900.0,6.2
VJ-05835,2024-08-31,Santiago,Antofagasta,Económico,39,8500.0,11.7
VJ-05836,2024-08-31,Temuco,Puerto Montt,Cama,36,16700.0,3.6
VJ-05837,2024-08-31,Concepción,Puerto Montt,Cama,34,18700.0,3.5
VJ-05838,2024-08-31,Puerto Montt,Santiago,Económico,42,8600.0,4.5
VJ-05839,2024-08-31,Antofagasta,Santiago,Semi-cama,32,,3.2
VJ-05840,2024-08-31,Antofagasta,Santiago,Cama,34,16800.0,6.6
VJ-05841,2024-08-31,Antofagasta,Concepción,Económico,32,7300.0,4.9
VJ-05842,2024-08-31,Antofagasta,Valparaíso,Cama Premium,29,25300.0,
VJ-05843,2024-08-31,Antofagasta,Valparaíso,Semi-cama,33,11800.0,2.1
VJ-05844,2024-08-31,Iquique,Concepción,Semi-cama,35,15100.0,10.7
VJ-05845,2024-08-31,Valparaíso,Temuco,Cama Premium,35,28100.0,10.1
VJ-05846,2024-08-31,Temuco,Antofagasta,Semi-cama,31,11300.0,3.7
VJ-05847,2024-08-31,Valparaíso,Iquique,Cama Premium,30,31300.0,8.5
VJ-05848,2024-08-31,La Serena,Iquique,Económico,42,7400.0,8.2
VJ-05849,2024-08-31,La Serena,Antofagasta,Semi-cama,34,13000.0,3.3
VJ-05850,2024-08-31,Puerto Montt,La Serena,Semi-cama,23,16200.0,7.2
VJ-05851,2024-08-31,Santiago,La Serena,Cama Premium,32,16700.0,3.8
VJ-05852,2024-08-31,Valparaíso,Concepción,Cama,44,22900.0,4.3
VJ-05853,2024-08-31,La Serena,Valparaíso,Semi-cama,30,11600.0,9.4
VJ-05854,2024-08-31,Iquique,Puerto Montt,Económico,38,10500.0,2.9
VJ-05855,2024-08-31,Valparaíso,Concepción,Semi-cama,23,17200.0,12.3
VJ-05856,2024-08-31,Valparaíso,La Serena,Semi-cama,35,14800.0,2.4
VJ-05857,2024-09-01,Temuco,Iquique,Semi-cama,35,10100.0,3.7
VJ-05858,2024-09-01,La Serena,Iquique,Semi-cama,26,16600.0,4.4
VJ-05859,2024-09-01,La Serena,Antofagasta,Cama,32,19000.0,13.0
VJ-05860,2024-09-01,Santiago,Iquique,Semi-cama,34,13800.0,10.6
VJ-05861,2024-09-01,Antofagasta,Temuco,Económico,36,7500.0,4.0
VJ-05862,2024-09-01,Puerto Montt,Iquique,Semi-cama,35,12700.0,4.7
VJ-05863,2024-09-01,La Serena,Temuco,Semi-cama,29,14300.0,2.4
VJ-05864,2024-09-01,Temuco,Concepción,Económico,27,7300.0,10.7
VJ-05865,2024-09-01,Temuco,Concepción,Semi-cama,32,13700.0,2.8
VJ-05866,2024-09-01,Valparaíso,Antofagasta,Semi-cama,30,11900.0,7.7
VJ-05867,2024-09-01,Santiago,Puerto Montt,Cama Premium,39,16200.0,3.6
VJ-05868,2024-09-01,Antofagasta,Valparaíso,Económico,34,6900.0,4.5
VJ-05869,2024-09-01,Puerto Montt,Antofagasta,Cama Premium,25,25200.0,12.1
VJ-05870,2024-09-01,Valparaíso,La Serena,Cama,30,20100.0,3.9
VJ-05871,2024-09-01,Valparaíso,Iquique,Cama,32,20000.0,14.0
VJ-05872,2024-09-01,Concepción,Temuco,Cama Premium,25,23000.0,3.3
VJ-05873,2024-09-01,Iquique,Temuco,Económico,29,7800.0,6.6
VJ-05874,2024-09-01,Santiago,Iquique,Económico,28,8900.0,2.1
VJ-05875,2024-09-01,Concepción,Valparaíso,Semi-cama,33,,14.0
VJ-05876,2024-09-01,Temuco,Antofagasta,Económico,31,8700.0,
VJ-05877,2024-09-01,Iquique,Antofagasta,Económico,36,8000.0,2.2
VJ-05878,2024-09-01,Antofagasta,Puerto Montt,Cama,26,13800.0,13.2
VJ-05879,2024-09-01,Santiago,Antofagasta,Cama,41,17400.0,14.0
VJ-05880,2024-09-01,Santiago,Valparaíso,Cama Premium,29,32800.0,7.2
VJ-05881,2024-09-02,Antofagasta,Santiago,Semi-cama,36,13400.0,9.1
VJ-05882,2024-09-02,Iquique,Concepción,Cama,34,21600.0,4.5
VJ-05883,2024-09-02,Valparaíso,Santiago,Semi-cama,37,12500.0,4.2
VJ-05884,2024-09-02,Iquique,Valparaíso,Económico,27,7700.0,3.7
VJ-05885,2024-09-02,Iquique,Santiago,Cama Premium,29,20800.0,4.4
VJ-05886,2024-09-02,Temuco,La Serena,Cama Premium,27,24200.0,7.6
VJ-05887,2024-09-02,Santiago,Antofagasta,Económico,33,8900.0,
VJ-05888,2024-09-02,La Serena,Temuco,Cama,30,20700.0,8.6
VJ-05889,2024-09-02,Antofagasta,La Serena,Económico,29,7200.0,4.0
VJ-05890,2024-09-02,Iquique,Concepción,Semi-cama,33,13300.0,5.9
VJ-05891,2024-09-02,Santiago,Antofagasta,Cama,30,17100.0,3.9
VJ-05892,2024-09-02,La Serena,Santiago,Económico,32,7600.0,3.2
VJ-05893,2024-09-02,Temuco,Valparaíso,Económico,40,7000.0,8.0
VJ-05894,2024-09-02,Concepción,Temuco,Cama,27,22900.0,1.7
VJ-05895,2024-09-02,Valparaíso,La Serena,Económico,35,10200.0,3.8
VJ-05896,2024-09-02,Concepción,La Serena,Cama,30,21800.0,3.2
VJ-05897,2024-09-02,Antofagasta,La Serena,Semi-cama,32,16600.0,10.9
VJ-05898,2024-09-02,La Serena,Puerto Montt,Económico,20,7900.0,7.0
VJ-05899,2024-09-02,Temuco,Iquique,Semi-cama,35,18600.0,8.4
VJ-05900,2024-09-02,Antofagasta,Puerto Montt,Cama,29,,2.5
VJ-05901,2024-09-02,Valparaíso,Concepción,Cama Premium,25,24500.0,3.1
VJ-05902,2024-09-02,Concepción,Iquique,Cama,25,19500.0,5.2
VJ-05903,2024-09-02,Valparaíso,Temuco,Cama,42,20500.0,5.8
VJ-05904,2024-09-02,Santiago,Iquique,Cama Premium,31,31700.0,6.8
VJ-05905,2024-09-03,Puerto Montt,Valparaíso,Cama Premium,35,31900.0,5.9
VJ-05906,2024-09-03,Santiago,Concepción,Semi-cama,37,14100.0,8.2
VJ-05907,2024-09-03,Puerto Montt,Concepción,Cama Premium,33,20700.0,7.7
VJ-05908,2024-09-03,La Serena,Puerto Montt,Económico,35,8000.0,5.3
VJ-05909,2024-09-03,Puerto Montt,Temuco,Económico,32,6600.0,8.5
VJ-05910,2024-09-03,Iquique,Puerto Montt,Semi-cama,39,16200.0,
VJ-05911,2024-09-03,Concepción,Temuco,Cama,27,19900.0,14.0
VJ-05912,2024-09-03,Santiago,La Serena,Económico,33,6000.0,4.5
VJ-05913,2024-09-03,Concepción,Valparaíso,Económico,41,9600.0,5.5
VJ-05914,2024-09-03,Santiago,Iquique,Económico,30,8100.0,6.6
VJ-05915,2024-09-03,Valparaíso,Iquique,Económico,32,7800.0,11.3
VJ-05916,2024-09-03,Concepción,Puerto Montt,Cama Premium,37,23500.0,6.4
VJ-05917,2024-09-03,Santiago,La Serena,Semi-cama,36,,2.7
VJ-05918,2024-09-03,Iquique,Antofagasta,Cama,26,,
VJ-05919,2024-09-03,Iquique,La Serena,Económico,24,10900.0,14.0
VJ-05920,2024-09-03,Temuco,Valparaíso,Económico,35,9100.0,5.1
VJ-05921,2024-09-03,Puerto Montt,Antofagasta,Cama,43,17300.0,4.1
VJ-05922,2024-09-03,Valparaíso,Concepción,Cama Premium,40,24100.0,6.2
VJ-05923,2024-09-03,Iquique,Santiago,Económico,32,10300.0,3.4
VJ-05924,2024-09-03,La Serena,Valparaíso,Cama,33,17400.0,12.3
VJ-05925,2024-09-03,Concepción,Antofagasta,Semi-cama,36,11700.0,7.2
VJ-05926,2024-09-03,Antofagasta,Concepción,Semi-cama,41,16600.0,6.4
VJ-05927,2024-09-03,Valparaíso,La Serena,Económico,35,8100.0,7.5
VJ-05928,2024-09-03,La Serena,Iquique,Semi-cama,32,14400.0,3.1
VJ-05929,2024-09-04,Valparaíso,La Serena,Económico,33,5100.0,6.8
VJ-05930,2024-09-04,Santiago,La Serena,Cama Premium,23,24300.0,5.5
VJ-05931,2024-09-04,Iquique,Puerto Montt,Cama Premium,31,33200.0,6.5
VJ-05932,2024-09-04,Antofagasta,Temuco,Cama,37,22900.0,6.0
VJ-05933,2024-09-04,Concepción,Santiago,Semi-cama,36,12000.0,6.3
VJ-05934,2024-09-04,Valparaíso,Puerto Montt,Cama,28,19300.0,4.1
VJ-05935,2024-09-04,Valparaíso,Temuco,Cama Premium,33,22500.0,7.8
VJ-05936,2024-09-04,Iquique,Concepción,Económico,34,7900.0,3.1
VJ-05937,2024-09-04,Santiago,Puerto Montt,Semi-cama,29,,5.5
VJ-05938,2024-09-04,Santiago,Valparaíso,Económico,29,7100.0,3.8
VJ-05939,2024-09-04,Antofagasta,La Serena,Económico,33,9500.0,5.7
VJ-05940,2024-09-04,La Serena,Santiago,Cama Premium,32,24900.0,5.3
VJ-05941,2024-09-04,Puerto Montt,Iquique,Cama,28,21300.0,2.3
VJ-05942,2024-09-04,Puerto Montt,La Serena,Cama,45,22500.0,14.0
VJ-05943,2024-09-04,Santiago,La Serena,Cama Premium,29,30600.0,3.2
VJ-05944,2024-09-04,Valparaíso,Concepción,Cama,32,17600.0,3.7
VJ-05945,2024-09-04,Concepción,Valparaíso,Cama,24,18600.0,12.4
VJ-05946,2024-09-04,Valparaíso,Temuco,Económico,26,5700.0,7.8
VJ-05947,2024-09-04,La Serena,Temuco,Cama,33,18400.0,7.4
VJ-05948,2024-09-04,Concepción,Valparaíso,Económico,37,7000.0,6.6
VJ-05949,2024-09-04,Puerto Montt,Valparaíso,Semi-cama,25,11700.0,8.2
VJ-05950,2024-09-04,Temuco,Puerto Montt,Cama Premium,41,28700.0,5.9
VJ-05951,2024-09-04,Iquique,La Serena,Cama Premium,25,23700.0,8.6
VJ-05952,2024-09-04,Temuco,Santiago,Semi-cama,40,15300.0,6.8
VJ-05953,2024-09-05,Concepción,Valparaíso,Semi-cama,29,14000.0,6.2
VJ-05954,2024-09-05,Temuco,La Serena,Cama,27,23400.0,3.9
VJ-05955,2024-09-05,Temuco,Concepción,Cama Premium,39,28700.0,6.6
VJ-05956,2024-09-05,Santiago,Valparaíso,Cama,22,16600.0,4.5
VJ-05957,2024-09-05,Concepción,Valparaíso,Semi-cama,27,11500.0,7.8
VJ-05958,2024-09-05,La Serena,Temuco,Semi-cama,30,13800.0,4.1
VJ-05959,2024-09-05,Temuco,Valparaíso,Económico,31,7600.0,8.1
VJ-05960,2024-09-05,Temuco,Concepción,Cama,28,17500.0,5.5
VJ-05961,2024-09-05,Santiago,Iquique,Económico,33,7000.0,7.6
VJ-05962,2024-09-05,La Serena,Iquique,Cama,34,18000.0,
VJ-05963,2024-09-05,Santiago,Puerto Montt,Semi-cama,37,11200.0,4.8
VJ-05964,2024-09-05,La Serena,Concepción,Económico,30,9100.0,7.6
VJ-05965,2024-09-05,Santiago,Puerto Montt,Cama,28,27100.0,
VJ-05966,2024-09-05,Santiago,La Serena,Cama,30,23900.0,12.6
VJ-05967,2024-09-05,Concepción,La Serena,Semi-cama,28,15500.0,2.7
VJ-05968,2024-09-05,Santiago,La Serena,Cama,33,19000.0,5.4
VJ-05969,2024-09-05,La Serena,Santiago,Económico,25,7300.0,8.1
VJ-05970,2024-09-05,Temuco,Santiago,Cama,37,15200.0,3.0
VJ-05971,2024-09-05,Valparaíso,La Serena,Económico,44,6400.0,
VJ-05972,2024-09-05,Valparaíso,Iquique,Semi-cama,38,13200.0,4.1
VJ-05973,2024-09-05,Concepción,La Serena,Cama Premium,34,27000.0,14.0
VJ-05974,2024-09-05,Iquique,Valparaíso,Semi-cama,31,13300.0,2.7
VJ-05975,2024-09-05,La Serena,Temuco,Económico,38,5600.0,9.1
VJ-05976,2024-09-05,Antofagasta,Iquique,Cama,45,19900.0,6.3
VJ-05977,2024-09-06,Temuco,Santiago,Económico,27,8100.0,6.1
VJ-05978,2024-09-06,Iquique,La Serena,Cama,38,21800.0,6.9
VJ-05979,2024-09-06,Temuco,Santiago,Semi-cama,35,12600.0,14.0
VJ-05980,2024-09-06,Temuco,Concepción,Cama Premium,40,27900.0,6.1
VJ-05981,2024-09-06,Santiago,Valparaíso,Semi-cama,30,15900.0,4.9
VJ-05982,2024-09-06,Temuco,Concepción,Semi-cama,22,11800.0,6.0
VJ-05983,2024-09-06,Antofagasta,Iquique,Cama,33,18400.0,3.0
VJ-05984,2024-09-06,Valparaíso,Santiago,Cama Premium,38,27900.0,5.4
VJ-05985,2024-09-06,Antofagasta,Valparaíso,Cama Premium,24,24700.0,4.2
VJ-05986,2024-09-06,Santiago,Temuco,Cama,33,19500.0,4.5
VJ-05987,2024-09-06,Temuco,La Serena,Económico,30,8200.0,5.7
VJ-05988,2024-09-06,Concepción,Santiago,Cama Premium,37,27600.0,5.1
VJ-05989,2024-09-06,Concepción,Iquique,Económico,35,8000.0,4.9
VJ-05990,2024-09-06,Santiago,Antofagasta,Cama Premium,32,26300.0,14.0
VJ-05991,2024-09-06,Temuco,La Serena,Cama Premium,28,24300.0,8.5
VJ-05992,2024-09-06,Temuco,Santiago,Económico,40,9300.0,4.3
VJ-05993,2024-09-06,La Serena,Puerto Montt,Semi-cama,34,,7.0
VJ-05994,2024-09-06,La Serena,Santiago,Económico,29,7300.0,5.8
VJ-05995,2024-09-06,Iquique,Concepción,Semi-cama,29,15100.0,11.7
VJ-05996,2024-09-06,Iquique,Santiago,Semi-cama,42,10700.0,14.0
VJ-05997,2024-09-06,Antofagasta,Temuco,Cama,36,17700.0,4.0
VJ-05998,2024-09-06,La Serena,Iquique,Cama Premium,29,24300.0,9.3
VJ-05999,2024-09-06,Valparaíso,Santiago,Cama,29,20100.0,6.3
VJ-06000,2024-09-06,Iquique,Santiago,Semi-cama,34,14500.0,13.8
VJ-06001,2024-09-07,Antofagasta,Concepción,Económico,26,,6.4
VJ-06002,2024-09-07,La Serena,Santiago,Semi-cama,42,10500.0,9.9
VJ-06003,2024-09-07,Concepción,La Serena,Cama,37,,2.8
VJ-06004,2024-09-07,Santiago,Puerto Montt,Cama Premium,29,31400.0,12.6
VJ-06005,2024-09-07,Santiago,Valparaíso,Semi-cama,41,,3.5
VJ-06006,2024-09-07,Iquique,Temuco,Cama Premium,37,25300.0,3.7
VJ-06007,2024-09-07,Iquique,Antofagasta,Económico,40,7500.0,9.6
VJ-06008,2024-09-07,Santiago,Valparaíso,Semi-cama,29,11900.0,7.2
VJ-06009,2024-09-07,Valparaíso,Iquique,Económico,36,9900.0,5.5
VJ-06010,2024-09-07,Santiago,Puerto Montt,Cama,32,21700.0,5.9
VJ-06011,2024-09-07,Santiago,La Serena,Económico,40,7000.0,11.5
VJ-06012,2024-09-07,Temuco,Santiago,Económico,27,7800.0,3.7
VJ-06013,2024-09-07,Valparaíso,Iquique,Económico,38,7700.0,7.1
VJ-06014,2024-09-07,Temuco,Iquique,Cama,34,22800.0,4.5
VJ-06015,2024-09-07,Concepción,Valparaíso,Cama Premium,33,26200.0,9.4
VJ-06016,2024-09-07,Temuco,Antofagasta,Económico,32,8400.0,4.8
VJ-06017,2024-09-07,Puerto Montt,Temuco,Semi-cama,30,14000.0,3.8
VJ-06018,2024-09-07,Puerto Montt,La Serena,Económico,37,8500.0,11.6
VJ-06019,2024-09-07,Valparaíso,Temuco,Cama Premium,40,23000.0,5.2
VJ-06020,2024-09-07,Santiago,La Serena,Cama Premium,32,31600.0,6.2
VJ-06021,2024-09-07,La Serena,Santiago,Económico,30,8400.0,6.4
VJ-06022,2024-09-07,Concepción,Antofagasta,Semi-cama,26,10600.0,8.1
VJ-06023,2024-09-07,Santiago,La Serena,Semi-cama,38,14900.0,3.7
VJ-06024,2024-09-07,Concepción,Temuco,Semi-cama,32,12100.0,6.8
VJ-06025,2024-09-08,Valparaíso,Antofagasta,Semi-cama,28,14400.0,5.6
VJ-06026,2024-09-08,Santiago,Concepción,Económico,31,10200.0,3.9
VJ-06027,2024-09-08,Temuco,Santiago,Económico,34,7300.0,5.6
VJ-06028,2024-09-08,Santiago,La Serena,Económico,38,9300.0,4.3
VJ-06029,2024-09-08,Santiago,Temuco,Cama,33,21200.0,10.3
VJ-06030,2024-09-08,Valparaíso,La Serena,Semi-cama,33,13300.0,5.3
VJ-06031,2024-09-08,Temuco,Santiago,Económico,37,7300.0,6.0
VJ-06032,2024-09-08,Concepción,Temuco,Cama Premium,26,,6.6
VJ-06033,2024-09-08,Valparaíso,Santiago,Semi-cama,32,14200.0,8.3
VJ-06034,2024-09-08,Santiago,Temuco,Semi-cama,35,11500.0,4.4
VJ-06035,2024-09-08,Santiago,Valparaíso,Económico,36,7400.0,4.2
VJ-06036,2024-09-08,Temuco,Santiago,Semi-cama,41,13800.0,4.3
VJ-06037,2024-09-08,Temuco,Santiago,Cama,33,17400.0,7.6
VJ-06038,2024-09-08,Concepción,Valparaíso,Económico,23,11700.0,3.4
VJ-06039,2024-09-08,La Serena,Concepción,Económico,31,7700.0,6.0
VJ-06040,2024-09-08,Antofagasta,La Serena,Semi-cama,20,12600.0,2.5
VJ-06041,2024-09-08,Valparaíso,Concepción,Cama Premium,29,28200.0,
VJ-06042,2024-09-08,Temuco,La Serena,Semi-cama,41,10200.0,13.1
VJ-06043,2024-09-08,Santiago,Valparaíso,Cama Premium,41,26600.0,
VJ-06044,2024-09-08,Concepción,Santiago,Económico,23,8600.0,9.7
VJ-06045,2024-09-08,Santiago,La Serena,Económico,20,7400.0,6.3
VJ-06046,2024-09-08,Valparaíso,Puerto Montt,Semi-cama,25,14300.0,
VJ-06047,2024-09-08,Santiago,Antofagasta,Económico,23,8400.0,8.1
VJ-06048,2024-09-08,La Serena,Santiago,Económico,35,8100.0,9.1
VJ-06049,2024-09-09,La Serena,Puerto Montt,Cama Premium,42,20400.0,3.2
VJ-06050,2024-09-09,Santiago,Puerto Montt,Cama Premium,38,24700.0,12.1
VJ-06051,2024-09-09,Concepción,La Serena,Cama Premium,31,16200.0,5.5
VJ-06052,2024-09-09,Iquique,Concepción,Económico,24,8500.0,2.9
VJ-06053,2024-09-09,Valparaíso,Antofagasta,Cama Premium,34,26900.0,6.0
VJ-06054,2024-09-09,Valparaíso,Iquique,Semi-cama,37,16800.0,3.2
VJ-06055,2024-09-09,Santiago,Temuco,Semi-cama,31,14700.0,6.3
VJ-06056,2024-09-09,Santiago,Iquique,Cama Premium,33,23200.0,5.2
VJ-06057,2024-09-09,Temuco,La Serena,Cama Premium,32,29900.0,5.1
VJ-06058,2024-09-09,Antofagasta,La Serena,Económico,28,,
VJ-06059,2024-09-09,La Serena,Iquique,Semi-cama,36,13400.0,9.6
VJ-06060,2024-09-09,Antofagasta,Puerto Montt,Económico,26,9700.0,3.7
VJ-06061,2024-09-09,Valparaíso,Antofagasta,Semi-cama,39,12200.0,5.6
VJ-06062,2024-09-09,Santiago,Concepción,Semi-cama,34,15900.0,4.1
VJ-06063,2024-09-09,Santiago,La Serena,Semi-cama,40,14800.0,7.1
VJ-06064,2024-09-09,Santiago,Valparaíso,Cama Premium,29,26900.0,
VJ-06065,2024-09-09,Puerto Montt,Santiago,Semi-cama,25,13500.0,6.7
VJ-06066,2024-09-09,Santiago,Concepción,Cama,30,22900.0,7.4
VJ-06067,2024-09-09,Valparaíso,Iquique,Semi-cama,29,10700.0,2.9
VJ-06068,2024-09-09,Antofagasta,Valparaíso,Semi-cama,30,15100.0,3.7
VJ-06069,2024-09-09,Antofagasta,Concepción,Semi-cama,22,13500.0,6.7
VJ-06070,2024-09-09,Iquique,Concepción,Cama Premium,25,29100.0,8.9
VJ-06071,2024-09-09,La Serena,Concepción,Cama Premium,33,24000.0,7.3
VJ-06072,2024-09-09,Santiago,Valparaíso,Cama,32,,3.5
VJ-06073,2024-09-10,Santiago,Concepción,Cama,37,18600.0,10.5
VJ-06074,2024-09-10,Temuco,Santiago,Económico,31,10000.0,3.9
VJ-06075,2024-09-10,Santiago,Iquique,Cama,27,22400.0,4.1
VJ-06076,2024-09-10,Temuco,Valparaíso,Semi-cama,40,15700.0,5.0
VJ-06077,2024-09-10,Antofagasta,La Serena,Económico,33,6800.0,
VJ-06078,2024-09-10,Concepción,Puerto Montt,Semi-cama,29,14200.0,3.5
VJ-06079,2024-09-10,Santiago,Valparaíso,Económico,37,8700.0,
VJ-06080,2024-09-10,Concepción,Santiago,Semi-cama,31,12600.0,5.7
VJ-06081,2024-09-10,Concepción,Valparaíso,Económico,35,8700.0,12.1
VJ-06082,2024-09-10,La Serena,Santiago,Semi-cama,36,15400.0,10.5
VJ-06083,2024-09-10,Valparaíso,La Serena,Semi-cama,32,,7.1
VJ-06084,2024-09-10,Iquique,Concepción,Cama,44,16300.0,3.7
VJ-06085,2024-09-10,Temuco,La Serena,Cama Premium,32,28300.0,3.2
VJ-06086,2024-09-10,Iquique,Temuco,Semi-cama,33,13600.0,11.2
VJ-06087,2024-09-10,Antofagasta,La Serena,Semi-cama,34,13600.0,9.3
VJ-06088,2024-09-10,Concepción,Temuco,Semi-cama,28,10600.0,6.2
VJ-06089,2024-09-10,Santiago,La Serena,Cama,32,20100.0,8.6
VJ-06090,2024-09-10,Temuco,Concepción,Semi-cama,27,12500.0,8.9
